label,name,code
11,SBUX - Wet Your Whistle,GC416HH
42,The Convention Center Formerly Known As...,GCH9PY
0,Corrin's Cache,GC5GHZ4
45,In The Zone,GC34EN8
0,ECP - PFN reborn,GCQP1Q
40,UPAG #103,GC3GJFP
0,"Secret Smile, an ABC Smiley series",GC5FDFW
49,"""Little Hollow""",GCGMY8
46,WC GeoTrail - Dykes Cemetery,GC8MHYN
0,YEAH? Well...FRANK Started It!,GC3ANVC
0,"Tweet, Tweet",GCGMBT
28,The 5th Day of Christmas,GC4MJXB
40,231 Quickstop,GC3588B
0,HEY!  Watch out Kids at Play,GC2ADG3
2,Beaver gaurd,GC35BY2
40,Wherigo iFind Part 1,GC2MTNV
49,"Bling,Bling",GC7WQ7P
0,Wherigo iFind Part 2,GC2VWKA
40,Double Up,GC5MNVM
1,"Better Ingredients, Better Geocaches",GC4VTYB
23,New Walking Park,GC285HV
0,Fair for Sure . . . Butler Springs,GC69H92
23,Frog went a Courtin',GC27RM7
40,The Pit,GC69H9X
23,Dollar Steaks,GC26JAZ
0,Welcome to North Carolina,GC69HZ0
0,Hanging Around to Watch Rock Work,GC95EHY
45,UPAG #209,GC69GCK
46,Our Daughter was Born Here,GC69J03
28,RCF-JG Cache,GC3Q0AR
0,Spring Avenue Walking Park West,GC5GYG6
28,Anyone up for a picnic?,GC3Q0AH
43,"Veterans Smile :) Red, White and Blue",GC69G70
49,UPAG #166,GC63V9R
42,Doctor's Pond,GC69HRA
7,High Flight,GC69187
0,"Do Not Log this Cache - Panama City, FL",GC63ZT3
0,Rock Quarry Garden II: A Tribute To A Local Legend,GC63V6P
0,Eleven Different Cache Type Finds Challenge,GC63V7Q
43,Rock Quarry Veins,GC4YXAP
23,The Landing,GC26FZK
40,The Silent Warrior's,GC5MNW2
40,Ice Cream Man comes to Bay County,GC5MNTY
40,iLove Animals,GC5MNVH
40,Titan,GC5MNRZ
0,Wednesday Walkabout,GC5TP1W
2,Fallen Soldier,GC4X6CE
40,Waterfall Series #1,GC32DAW
0,It's the Electric Slide,GC5PP4D
28,Fair for Sure . . . Cleveland,GC3Q0A4
2,IT,GC4X6CF
8,UPAG #167,GC5PCKY
45,Frink Quickstop,GC3532W
23,Grand Slam,GC5MRC1
0,The Beaver Pond,GC5E6F2
23,Bazinga,GC4GCM9
23,Kinard Creek,GC4GH74
23,Kudzu Alley,GC4GH7A
23,Scotts Ferry Cemetery,GC4GH7V
28,White-hatted plug,GC4G86J
23,Cypress Creek,GC4GH64
23,A River Runs Past It,GC4GCMR
23,Land Before Time,GC5NQK4
23,The 4th Day of Christmas,GC4GH7J
23,Williams Memorial,GC4GH54
46,Reedy River Falls Park Rock Veins,GC83XXW
0,CR 1,GC7PGAV
23,Wherigo Elemental Dragons,GC5VKEJ
40,Pippin Cemetery Cache,GC4NCDN
23,Liberty Bridge,GC5PBXC
23,Kinard Park,GC427X3
23,Sterling Tiger Trail,GC5P0AH
23,Hole in the Chipola,GC3VT4Y
23,Reedy River Falls,GC427WT
23,Scott's Ferry quickstop,GC26RED
23,"""Liberty"" Rocks... ""Reedy"" Falls",GC61561
23,Hogpen Branch,GC3VBN4
23,The Blue One,GC2KZWR
23,4 Mile creek,GC427XK
23,Falls Park - Cradle of Greenville III,GC26Y0E
23,Historic Caches of Calhoun County Challenge,GC3V5RH
23,Tony's Cache,GC27012
0,B H Stone,GC315WW
23,The Alderman,GC2F6R5
1,Sweetwater Quickstop,GC3FBVK
7,Picnic Anyone?,GC5Q0T1
28,Oak Grove Landing,GC3Q5CJ
28,Finding Charlie- 3- Powers Of Observation,GC3Q5CT
40,Old Shilo Cemetery,GC1MJ2F
23,Plesantburg Cache,GC37MBG
23,Bailey Cemetery Road,GC4C0TA
28,Walking In Grass 101,GC5MMD1
40,Jeep Girls County Line Cache,GC56NF0
0,Swamp Rabbit Railroad,GC6FXFZ
0,Historic Caches of Gulf County Challenge,GC4VHC2
0,Deere John,GC96N89
0,Blounstown A River Town II,GC96N99
0,A Bird's Eye View of Greenville,GC96DF2
0,Dog Park,GC96N93
0,Theocaching Series 2: First Baptist-Greenville,GC6FXDY
40,Cry Me A River... Taller than Most,GCR5AP
0,Spring Street,GC6CBQ5
0,Lamb Eddy,GC266FH
0,McBee Statue,GC16082
0,Mossy Pond # 2,GC33ZER
1,Poinsett Statue,GC94GPE
4,Blountstown A River Town,GC7DBVJ
46,Theocaching Series 1: Downtown Greenville Churches,GC1V73R
0,On The way to Mossy Pond,GC5XKXH
0,Don't Quote Me On That...,GC1NA1Z
43,"""Old Blountstown""",GC72NRX
7,Helping Families Win,GC5WVMG
42,Humility,GC3DQMD
40,The 10th Day of Christmas,GC1N6DB
7,Many Bumps,GC7E0F8
2,Greenville Rocks!,GC3DQHX
7,Little Park,GC7DRW8
49,Poinsett Puzzle,GC3EZQK
45,Blue Blazes,GC3DQKF
40,Watslanda in Lake Fairfield Park,GC3DA8B
0,Welcome Home - Hwy 20E,GC821QY
45,The Super Hero Mini Cave,GC4YY43
49,Blountstown A River Town III,GC8QMB0
0,Finding Charlie- 4- Underground Command Post,GC8QMEH
1,Bently Bluff Boat Ramp,GC58X8F
28,"""R"" is for READING",GC2HGV8
49,Telogia Creek...Eike-Man Series,GC1V1GW
40,Mountain Region Challenge  Caesars Head State Park,GC71K69
46,Abandoned Pet Cemetery #2,GC47P7P
0,"""Careful, don't get burned!""",GC71HPY
49,A Bridge Too Far Gone,GC196MF
49,The 11th Day of Christmas,GC1TCGK
28,Penguins in Bristol,GC2B9ZD
28,Mice on Main,GC2ABNP
40,Welcome to Our Friendly City...Eike-Man Series,GC1THK0
28,Et Tu Brute,GC2ABND
40,Camel Lake,GC185QE
46,Stairway to Heaven,GC71K0B
40,Historic Caches of Liberty County Challenge,GC71K5Q
0,Confederate Corner,GC1VEBQ
40,What time is it?,GC1TGFJ
40,Timmons Park Magnolia,GC187WM
40,Pat's Peninsula,GC17R5J
40,Caesar I,GC1TGFW
40,Box Turtle,GC1T89W
49,The 3rd Day of Christmas,GC71K1Q
49,County Line Cache,GC18ABM
47,Finding Charlie- 2- The Plot Thickens,GC1TAMV
45,Fisher Creek Cache #1,GC1V2HC
47,"""The Hunt for Treasure""",GC1T89M
28,Shootin' Range,GC2NM62
42,The 12th Day of Christmas,GC71HT2
47,PKR17-5 NO SILVER HERE,GC1TH4G
40,Which Way to the Ambassador Hotel?,GC1TH4V
40,PKR18-5 NO GOLD EITHER,GC1TH4Z
28,Fairy Light Quest Number II,GC71JXR
40,FULL HOUSE,GC1TAN1
46,In The Pine,GC188NP
0,PKR19-1 NO PLATINUM EITHER,GC71JX6
28,Hughes Main Library Mystery Cache,GC3VB48
40,SCARECROW,GC1VC08
0,the haven,GC1TXMP
28,PKR16-2 ONE IN TWENTY,GC3BTQ6
28,Jones Gap Falls,GC364EY
49,PIRATE,GC1V2M1
28,Cleveland Cliff aka Pretty Place,GC2J2TY
49,SPACE ALIENS,GC1T2EG
40,A Pretty Place,GC17P25
49,CLOWN,GC1N5ZW
47,UPAG #112,GC1VHZA
40,WEREWOLF,GC17X9D
40,ALTERED CACHE,GC1T2EC
40,PRISONERS,GC17YA7
40,Rim of the Gap,GC1Z21R
40,MUMMY,GC18FRF
0,UPAG #164,GCTZNN
40,Cat Face,GC1RX7V
40,Gold On The Mountain Ridge,GC58QHD
46,VAMPIRE,GCTZMP
40,Fairy Light Cache Number III,GC1V2HM
16,FLUSH,GCGMJY
0,Camp Old Indian Cache,GC9388R
0,POLICEMAN,GCM5VT
0,Lincoln Community - Mini,GC6P3ZY
40,PKR17-8 ANOTHER ONE IN THE FOREST,GC17V02
40,Fairy Light Quest Number I,GC3AHNX
16,WITCH,GCGVRY
46,Poinsett Promenade,GC8A5TQ
0,Dog Lake,GC67TJF
40,The Intersection,GC67VZ7
40,Backward Sand,GC5NQAV
28,Burn Baby Burn,GC72A3X
0,PKR16-1 IN THE FOREST,GC89X9H
40,The Back Cracker,GC97AY2
0,SKELETON,GC2GMGQ
0,NEED MEDS??,GC8N95D
40,PKR18-6 DEEPER IN THE FOREST,GC1CWVK
0,Falls Creek Falls Earthcache,GC2ANHG
0,Son of Frankenstein (1939),GC4R381
0,Little Stopper,GC8T04W
0,GOBLINS,GC94674
46,Cherokee Compass Cache,GC8T04G
0,PKR19-2 OTHER SIDE OF THE FOREST,GC8T04A
0,Mountain Region Challenge - Jones Gap State Park,GC4R3PM
0,Little Lake Tree,GC76NZW
0,mid way,GC4XYAE
46,The Phantom Creeps (1939),GC83GTB
49,Knobby on the Pinnacle,GC3X8JH
0,SUPERHERO,GC39ZAX
0,Swamp Rabbit Trail Challenge - 50,GCKF5B
46,Whoo's That?,GC8ZXB9
0,The 2nd Day of Christmas,GC8NJ50
0,Low & Slow,GC8NJ6R
49,Creek Cache,GC2MF91
0,Dracula (1931),GC2GXEG
49,[enivar],GC683GJ
0,NURSE,GC1JHEJ
4,Missing Tower,GC3897D
49,Challenger Cache,GC37NYY
4,Fairy Light Quest Number IV,GC38975
0,The Invisible Ray (1936),GC83ZH7
0,Pinnacle Pass Cache,GC2YTXM
0,FIREMAN,GC1R59H
0,Fairy Light Cache Number V,GC95EHG
4,Island of Lost Souls (1932),GC41016
0,"Alas, poor Yorick! I knew him, Horatio:",GC10M8K
0,The Raven (1935),GC94VGD
43,Wall Walkers Not Welcome,GCVPCV
8,GHOST,GC5NE5Y
40,Outpost Camp.,GC2FNGX
47,The Black Cat (1934),GC94WNA
49,WA   TER,GC6QX0N
7,Murders in the Rue Morgue (1932),GC3D3J0
0,Oil Camp Cache,GC8JVRC
0,The Man from Tallahassee,GC623X0
0,Key to Fear,GC4FEGJ
0,Historic Caches of Wakulla County Challenge,GC8H7MT
0,Litter Bug,GC8H7NF
1,FLOWER POWER,GC1607R
42,On This Rock ...,GC43NRR
0,Am Mo Lucky,GC94RJR
28,old bike trail,GC76DEW
0,Hangin' On!!,GC4XADF
0,On Guarde,GC57MBF
45,Sand Pond Cache,GC8JVTB
0,Fishing the Saluda,GC8M6AW
0,The Great Depression,GC8C9GC
0,UPAG #116,GC161Y7
0,Battitude!,GC969TD
1,High-Tech Stump,GCR6A3
49,Ladybug's Breakfast,GC8A1C3
42,Low Shoulder,GC16078
0,On the Apalachicola,GC7EV1G
40,UPAG #95,GC96208
0,Leon Sinks EarthCache,GC887JW
28,UPAG #94,GC1F6J8
40,PKR16-10 OUTSIDE THE SINK,GC1F6JD
0,Circling the Drain,GC1QDHP
0,Welcome to Wakulla,GCWJTA
0,Bakers Crumb #3,GC89RZT
46,PKR17-7 NO BOBCATS HERE,GCGY23
40,A Micro with its' own Hole,GC1C5CM
0,Hero of Wakulla County,GC1TVRH
42,"Near A Crux Decussata, Azure A Saltire Argent",GC1F4HR
28,fort g i joes on the go,GC2GMP7
16,Stonehenge,GC25E6
40,ToKarl KaTter's Friend Trail,GCXAGH
40,South Carolina Oldest Ten Challenge,GC2GK3Q
49,Millie’s Treasure Box,GC2NPCW
28,Waterfall Series #3,GC2CA74
0,A Quickie,GC2B80F
2,Mountain Region Mystery Cache - Wildcat Wayside,GCYTE6
0,End of the Line at Bellevue,GC2GXRC
28,UPAG #96,GCY67M
0,wakulla river sinks system ( Venture sink),GC95TEN
45,Bucket of Toys,GC614Z4
46,Flowers,GC8BFP6
0,Don't Rest on Your Laurels,GC8X0J4
0,wakulla river sinks system (promise sink),GC888BD
0,Tan Yard,GC724A0
2,You can't get there from here,GC2MY4X
46,GOT ROCKS?,GC71NPX
1,Tribute to ICM in the ANF,GC7A8H5
49,Tiers Of Seats,GC72FQX
2,I Hate Ticks!,GC2MHG8
16,Turtle Trail Hideaway,GC2974
0,Mabry Park West,GC7288G
49,"3 to the left, 3 to the right",GC710G8
0,Munson Slough drains to Wakulla Springs,GC79ZHZ
49,960606,GC70ZEN
28,Apalach Which Way?,GC2GK4B
0,What's This Thing For Anyway? --- Northside,GC5MX39
0,Lake Munson Preserve,GC5KETK
45,Northside Micro,GC5ZMQE
45,Einstein Did Not Use Flash Cards,GC5ZMV7
45,Sasquatch,GC5ZMTE
0,PKR16-7 IS THERE GAS HERE?,GC88PMR
40,Grand Old Mountain View State High School,GCY2RD
45,PKR19-3 OVER THE BRIDGE,GC5ZMQY
45,Tucked Away,GC5XZ6G
45,What was the count?,GC5XZ5Q
45,Murtle the Turtle,GC5XZ77
45,Paul's Homestead,GC5ZMPR
45,The Little Hole - NOT the Big One!,GC5ZMP7
0,It's Elementary,GC2HRPV
40,UPAG #169,GC2HRNK
40,Let's Make a Deal,GC2ZJ1M
0,Up Rooted #2,GCT007
49,A ROSE by any other name,GC27R4A
0,UPAG #93,GC89X98
46,In a tree,GC86JZ8
0,Mountain Region Challenge – Paris Mountain,GC86WRY
0,Beloved Physician,GC89X9V
0,"Protect Me, Mighty Neighbor!",GC380JF
46,Pile Up!,GC5JPDC
28,Heard It Through the Grapevine,GC3WP2C
49,A Campaign Song,GC4EB36
0,Pleasant Ridge Travelbug Hotel,GC4ZE11
0,Alone,GC2F9A5
28,A road less traveled,GC6MZBT
0,Lines on  Ale,GC63VA2
0,Upstate Monadnock,GC6WGW3
0,THE OUTSIDER,GC5XDJV
0,You have the bridge,GC5WZTY
47,Glider!,GC71J0P
45,Arboreal Belly-Button,GC71J15
46,One Two Three Four,GC1KNVB
40,Welcome to Dacusville,GC68KW8
0,marthas cache,GC70B6N
40,Chaz's Cache,GC709X6
4,THE RATS IN THE WALLS,GC676N5
0,Abbaye de Citeaux,GC80JP7
0,DAGON,GC60T4G
28,E.G.G.S. - Route 11,GC7AWM4
49,Spiritual Song,GC5HVY3
40,Bridge to Nowhere,GC5K651
1,THE MUSIC OF ERICH ZANN,GC5JTDC
47,Pantala plasticans,GC5QR7Q
40,Tribute to Cousins,GC759B8
0,Falls View,GC5QG55
1,THE PICTURE IN THE HOUSE,GC83HV9
40,Helga's Rock Chimney,GC5K63Z
49,What Budd Sees,GC51D5N
0,Paladin Stadium Cache,GC384CH
1,Break Time,GC5JWQG
45,AROUND,GC5K62N
49,THE CATS OF ULTHAR,GC39H4T
28,Peaceful willow of Dacusville,GC26J12
46,HYPNOS,GC5MFPV
40,Edge of the Meadow,GC5MFMD
2,An Acrostic,GC5MC9P
28,Rabbit Hutch 2,GC4D8KZ
1,PICKMAN'S MODEL,GC5HJJH
45,DRC,GC5HY4H
40,Deep in Earth,GC5MFH0
40,"High, Dry, and Shining like a Diamond",GC60V7V
28,Confederate Supper Club,GC2J90J
45,SRT Micro,GC792N7
0,Water U Thinking,GC60XE7
40,A Horse Named ECHO,GC60Y5H
42,To Margaret,GC6DX6W
0,Towering Above the Lake...Again,GC62VD0
0,Grabby Crabby,GC5E4NR
4,Step by Step,GC64ZRV
2,Hobo Hide-a-way,GC6DXY2
46,Where did it go??,GC168HA
40,Springsax North,GC3T9NY
0,Swamp ID F,GC3HHE4
40,Enumerous Enticements,GC3T9P2
40,A Roadside Oddity,GC5DGWX
40,"Looks Like Duck, Swims Like Duck, Is it Duck??",GC3T9P8
40,Rail Easy,GC3T9NT
40,Party Rock,GC4ZJWQ
0,Swamp ID E,GC3A12F
0,Birdwatching,GC5JBC3
0,Baby Bird Is Lost...,GC513MK
40,Got Fleas?,GC54AB7
42,"""Old Rock""",GC6DY2C
40,Fixin to get a cache,GC4XRMH
0,Swamp ID D,GC3HHCJ
0,Penguins in Tallahassee #2,GC95RPV
40,Bilingual,GC34KNM
0,"""Another Quickie on I-10""",GC512Y6
45,Swamp ID C,GC5P62Z
46,TWIN OAKS,GC38VRV
40,Swamp ID B,GC5P5VQ
1,Hidden Ponds Trail,GC8HTZ4
1,Arcipened,GC8HTZH
28,Another Lowely Cache,GC39MEE
1,Parietis Bellicus,GC8HTZX
0,Thanks 4 Visiting Leon County! - A Rest Area Cache,GC4ZJXY
8,Rockin' at Trailblazer Park,GC6DXMN
0,Ol' Mel!!,GC4XHDC
0,Swamp ID A,GC66QXZ
49,Zone G,GC95RNV
2,High Speed,GC2BYV7
42,Negative Attributes Found Challenge,GC1RPKJ
49,Forestville View,GC333MY
2,Dog Park Secrets,GC33AFK
49,TRPO,GC34FBX
1,FSU Park-n-Grab,GC8HV06
1,defnoortt,GC8HV0E
46,San Luis Mission Park,GC8HV01
40,Batson's Fence,GC4ZT90
0,allukaw dragon,GC95RN1
2,Travelers Rest Library Mystery Cache,GC1VRYC
0,Guide The Way 2,GC95RR4
0,FIRE!,GC5BXB7
0,Adventures at Railroad Square Lab Bonus Cache,GC6FMT0
0,For the Bible Tells Me So,GC95RKT
0,GRF316,GC5K3F3
40,Slater Hall,GC54A6M
0,Down by the Old Mill Stream,GC3380D
0,Rabbit Hutch,GC33809
2,Every which way and up,GC6DMGW
40,Slater - The Mill That Went to the Moon,GC33ABZ
0,Tallahassee's Continental Divide,GC338QG
42,Slater Sluggers,GC349YM
28,"Tully Gym, Tannis, & Leachry",GC2DBVP
0,Way Out in Left Field,GC1Q9W5
0,Askew Student Life Center,GC3D2CV
0,Seven Sentries,GC1Q2GK
40,"We Didn't Get Stuck, Yet",GC3RCJF
1,Useen Bolt?,GCQTET
47,Florida State University College Of Education,GC3W137
0,Pickens Sesquicentennial #6,GC1PKX0
40,Waiting For A Bus At Tanner Hall,GC4BAPV
46,Tenny For Your Thoughts,GC12PZP
0,RR^2,GC978CB
0,Pumpkintown Park,GC7MNY8
0,Hell Spot Sinko,GC8BA
2,Divides one,GC76MHP
0,Sink Hole with Spring II,GC978D7
0,EPAGS 172,GC3HX0T
49,Parks of Tallahassee: San Luis Mission,GC9186N
40,Pickens Sesquicentennial #4,GC2VVB7
0,Can't take a break,GC6WXKC
40,Pickens(1)One,GC3BNCK
40,FSandshrU,GC7R1YV
4,Pickens Sesquicentennial #2,GC8V959
1,Into the woods,GC76GPY
47,Kileigh's Corner,GC8V94Z
46,!,GC664D1
40,Pickens Sesquicentennial #3,GC56883
0,Waiting For A Bus At Southgate,GC19R6K
40,Pickens Sesquicentennial #5,GC3BNCH
45,Old Mother Hubbard II,GC6YBQZ
47,The GEO-BUDDY cache,GC19KYM
0,I've Got an Idea!,GC8PWKY
28,Riding the Brown Rail 215 (R) #34,GC6NPWB
40,North Woodward Gate,GC3D3QT
0,EPAGS 173,GC5FGXH
40,Waiting For Something At The Oglesby Union,GC1A4T2
0,Riding the Brown Rail 215 (R) #35,GC8QJ4W
0,Gumbo or Greasy?,GC8VG1E
0,Mile Creek Park Tribute Cache,GC8PVCA
0,Diffenbaugh Building,GC5F94P
40,Riding the Brown Rail 215 (R) #36,GC6Y0ER
46,Lichgate,GC482HR
47,"I Scream, You Scream, We All Scream...",GC90A8J
47,Waiting For A Bus At The Shaw Building,GC2Q73M
28,Baby Keowee Cachers #6 - SC whitty / Detective,GC7111T
47,Anita Favors Park Cache,GC7CRAD
28,EPAGS 174,GC5KDZK
2,No Cereal At Eppes Hall,GC78J10
0,CKR13 Tribute Cache,GCZ86T
28,Florida State University College of Music,GC3TJV6
0,Shava4: Thanks Again!,GC2W2JE
45,Doggie Heaven,GC1A14H
49,Keowee Cachers #6 - SC whitty / Detective Bubba,GC4ZQA1
1,Country Club Park,GC2TR18
2,123abcteacher Tribute,GC2V5ZC
47,Parks of Tallahassee: Doug Burnette,GC1TVT8
40,Creek Access,GC5QCWG
1,TLH,GC6TANV
0,EPAGS 180,GC3TZ4J
40,Trash Panda,GC3A52J
40,Alligator Rock,GC5NY14
0,Old City Cemetery,GC6W0M5
28,Riding the Brown Rail 215 (L) #37,GC2EK1J
45,Jiminy Cricket,GC3G4BM
0,EPAGS 175,GC3DRY3
0,Brindle Fly,GC1Z5M5
0,Riding the Brown Rail 215 (R) #38,GC2ND5F
0,2Towers,GCN45F
0,Keowee Cachers #7 - Headen99,GCR6DX
44,A Gem.48 of a Cache,GC4883J
40,EPAGS 176,GC3EVE5
0,The Envelope Please,GC26WFZ
2,Riding the Brown Rail 215 (R) #39,GC2QZZV
40,FWC75 Joe Budd,GC5Q4R7
0,Riding the Brown Rail 215 (R) #40,GC1K5V9
40,Big Blue Switch Celebration,GC97GC1
42,EPAGS 177,GC211CK
28,"Charlotte, Is That You?",GC74VHX
40,2Jeeps2Jacks Junior,GC2VY39
40,Benjamin Chaires: Florida's First Millionaire,GC5PAMT
0,EPAGS 178,GC6K1M7
40,TPRD's Meet and Greet D.M.Nuts Commemorative Cache,GC2CM28
40,Riding the Brown Rail 215 (R) #41,GC5PJA4
40,Northwest Park,GC5Q36J
40,EPAGS 179,GC5QCZC
0,ATM,GC5MXVC
0,Detective Bubba goes Camping,GC5Y0Y7
40,PKR18-8 ALMOST LAKE FRONT,GC5Q35P
40,Detective Bubba's Catch of the Day,GC5Q359
40,"Life, Duty, Honor, Country (redux)",GC4Y0JC
40,Detective Bubba Goes Fishing,GC6H8FE
40,Shelly,GC4WDVC
40,Rosman Park,GC5PANK
40,A Bushel for Your Thoughts,GC5QCYC
0,Detective Bubba's Kayaking Cache,GC63P19
40,The Tomb,GC6H8H3
40,Top O'the Rock,GC5KNZG
0,PKR19-4 NOT LAKE FRONT,GC5KNZ5
40,Beliefs Set in Stone,GC5X1EK
28,Budd's Fishin' Hole (relocated),GC6FA6A
0,Keowee Cachers #8 - FireFrog69,GC4WTTR
0,10 Years! Geocaching,GC5ZGXQ
40,Cache and Release,GC56X18
40,Eye Opener,GC5TH7P
40,Billy Goat Gruff V,GC5JPX0
0,Penguin Wings,GC57VWG
28,Mountain Region Challenge – Table Rock State Park,GC6FD96
0,ORGT: Edward Ball Wakulla Springs,GC5MXTP
0,Lakeshore Trail - CCC Section,GC55516
0,Hydro: A Giant Among Us (EarthCache),GC55521
49,Don't Burn Your Bridges,GC5CWPE
28,Old Fort Park,GC4WTTB
49,Cache of the East Gate,GC5PBW8
49,Evans Pond,GC6FENM
40,Barefooting on Keowee,GC68KVP
40,Bloxham House,GC594RQ
49,Socrates Chimney,GC743GA
28,"Bugs, Bugs, and More Bugs",GC2BYPA
0,CCC Quarry,GCXDF9
28,Field of Green,GC1THX1
28,Mission Improbable I,GC2N182
0,Call em in... pick em up... Cville...,GC2NT60
0,Mill Hill,GC762K5
7,Peter Cottontails' Easter Basket,GC1YRMQ
46,Pinnacle Lake Trail,GC94JVE
46,Anhaica,GC75HZN
28,ICOG Rock Alter,GC3B4M0
40,"Libby, Jeanne, Doris",GC4QTHK
0,Pickens Sesquicentennial #7,GC2NWE8
28,Techno Owl,GC49D37
28,BittenApple's Huh? Puzzle Cache - Oconee County,GC49D42
0,Crotchety Nestling,GC4RWPD
28,Ammo Island,GC49D23
0,Levy Park and Pool,GC18971
28,No No. Island,GC49D1J
4,Decent Cache,GC3HDDN
0,Floating Restroom Alternative,GC3HDE8
0,Optimist Park II - Greenway,GC3HDCG
46,...but you may walk to this one.,GC8MQJT
4,Ardisia Point,GC3HDD3
0,You won't swim to this one,GC3HDFA
40,Greenway Steps,GC3HDBC
0,The Three Sisters,GC855GD
40,"Hoppy, Hoppy, Hoppy!",GC6QEZK
0,Appalachian Divide Earthcache,GC94415
0,Optimist Park I - Clubhouse,GCVBG2
46,Heading to the falls,GCQ7NM
46,The Gaurdian,GC6ZGC1
0,Tree Hugger,GC2FTVQ
40,Optimist Park III - Woods,GC4Y4NW
0,Bad Creek,GC2VJJJ
40,Sealed at Double Springs,GC6ZFHT
46,Keowee Cachers #5 - Tigerlily4,GC69XBB
40,Ranger Smith,GC8PHMG
0,Meet Marvin At Turtleback Falls,GC8CGHD
4,Jake & Elwood,GC961V8
0,Rainbow Falls,GC8C3N0
0,Always TLH-NW,GC8C4MK
0,Keowee Cul-Da-Sac,GC3832Y
47,The Little River,GC8C7EC
40,Voices of the Past,GC9586F
49,Wash Your Hands!!,GC8C606
0,Keowee Cachers #9 - Ckr13,GC9586K
40,Optimist Headwaters,GC9586A
0,Lake Keowee FC1,GC94JZA
45,Get Stoned,GC3F314
0,2Jeeps2Jacks Carbiner Tribute,GC94HCE
49,Gate To The Upside Down,GC91TPM
46,South Carolina's Highest Point / Sassafras Mtn.,GC8CJQ1
4,"Trust , Loyalty , Commitment",GC8DBYX
0,Detective Bubba's Hidden Black Sand Beach,GC8D86W
40,Optimist Chimney,GC2FGE9
0,SASSAFRAS  MOUNTAIN EARTHCACHE,GC94HBV
45,"Oak and Cypress, Pine and Gum",GC94HC5
40,Bad Creek PSS,GC6Q061
0,Allen Nature Preserve,GC2FWJZ
40,NC-SC Line,GC6Q05W
28,The Fred Mahan Drive,GC6NNX5
0,Moorefield Memorial,GC1HZYP
0,Flowerwood,GC6W36X
0,"Man, What a Dive!",GC98EZV
28,Simply the Best cache,GC3BTF2
0,Cache at Rocky II,GC8QY9E
0,Thank You Notch for 10 Years of Fun!,GC971A1
4,Rocky  I,GC8QWXH
0,Bike Lane,GC97CE0
0,Chimney Top Gap Access,GC4JKVP
28,Point the Way,GC3BTFT
28,My favorite trail,GC3BKHV
0,ROFLcopter,GC98F0F
0,Rocky Bottom High,GC96X61
34,Apple IIe,GC97QWY
0,Oconee Bell Nature Trail,GC8QYH9
0,Head Buzzer,GC973Y9
0,Bear Cove Trail,GC98F06
49,A Study in Dewey,GC97W3B
0,Good Hangover II,GC46Y76
0,Let's Cocoon with the Bagworm,GC434Z3
49,Big Rock Mountain Geocache,GC5XP4R
0,Parks of Tallahassee: Ninth & Terrace,GC97CJ8
40,Mountain Region Challenge - Devils Fork State Park,GC485H2
0,Trousdell Gymnastic and Aquatics Center,GC46Y8M
40,Island of 11 + 12,GC46Y7X
2,A pond with a view,GC3ADXF
2,Davy Jones Locker (Jocassee),GC3ADXG
2,The High House,GC3ADXH
2,ITMON 1 - In The Middle of Nowhere 1,GC85GQC
7,This Cache Has Been Posted!,GC8H6XT
0,Good Hangover!,GC23T58
2,Winthropark,GC3BJ4X
2,F. Van Clayton Memorial,GC3ADXD
4,This lake has no current,GC3BGRK
2,Mountain Region Challenge – Keowee-Toxaway,GC3ADXC
40,The Road to Nowhere,GC480B0
0,Annabella,GC643ZN
40,Okeeheepkee Prarie Park,GC6440R
2,Bob's Palmetto Pride,GC5D7CF
43,council cache,GC44K04
42,The Smiling  Rock Cache,GC485G8
0,Bullseye 2.0,GC47RCT
26,"Hanging out in ""No Man's Land""",GC47J5N
0,Bridge Over Troubled Autos,GC485HQ
0,Yaking in SC #2,GC6TTZK
0,PKR17-1 IT IS RIGHT IN FRONT OF YOU (GADGET),GC485JV
0,Hanging on Highway 11,GC485JH
43,Beldar from Remulak,GC44JM4
8,Long Shoals Roadside Park,GC43Y3C
2,Broomsage Pines,GC44JK0
0,"Bass-Tastic Jo""cache""e",GC1YGED
42,Fraternal Twins,GC47REN
0,The Rocky Roadside Park Cache,GC480K4
8,Gateway to Real Florida,GC3AM5B
0,OFIE 2,GC46Y6T
40,Wacissa River- Big Blue Spring,GC46Y90
0,OFIE,GC3BGRJ
49,FWC75 L Kirk Edwards,GC3XQFR
0,Eastatoe Valley's Twin Falls,GC23G3V
43,Can You Hear Me Now I,GC44K1R
8,Jumping Off Rock,GC44HB8
40,Lakehood,GC480MH
0,Oscar's Booty,GC3ACQ9
0,Also Not the St. Marks Headwaters,GC3ETCR
0,Dew Drop Inn,GC3ETCT
0,A Walk at the Park/Farm,GC8AY0K
46,Old Home Place,GC3ETCQ
0,Not the St. Marks Headwaters,GC8AY2A
42,OSG II,GC8AY1Z
46,Canopy Road Series - Old St. Augustine,GC3ETCP
40,SRF II,GC3ETCN
0,A dump of a park,GC3MAPA
2,School Days,GC3GX72
0,Entrance to be Named Later,GC8AY2N
46,Under the Needle,GC93DWK
45,Rosewood (Asa May House),GC3FJEK
0,Losing Service,GC3FJEJ
0,Bee Careful!,GC3FJEH
0,Silver Run Falls,GC3HTGX
1,Alford Arm,GC8H0VJ
0,Going Postal 28717,GC2CT9K
